transaction_id,transaction_date,store_code,account_number,amount_local,currency,document_number,description
10810,2026-02-14,EC_SE,5100,-1799.97,NOK,DOC-2026-010810,Rent Expense - Number.
10811,2026-10-21,EC_NO,4000,-7901.54,NOK,DOC-2026-010811,Cost of Goods Sold - Economy around.
10812,2025-01-19,NO001,3000,4256.0,NOK,DOC-2025-010812,Product Sales - What discuss.
10813,2026-04-01,NO002,7000,-3902.28,NOK,DOC-2026-010813,Interest Expense - Program draw.
10814,2026-04-30,EC_SE,7000,-2842.92,NOK,DOC-2026-010814,Interest Expense - Child general.
10815,2026-01-26,NO002,5100,-6716.23,NOK,DOC-2026-010815,Rent Expense - Article son deep.
10816,2025-05-09,NO003,5000,-8277.87,NOK,DOC-2025-010816,Salaries & Wages - Away trip.
10817,2025-05-04,SE002,5000,-3287.86,NOK,DOC-2025-010817,Salaries & Wages - Central budget side.
10818,2025-05-10,SE001,3000,4088.22,NOK,DOC-2025-010818,Product Sales - Truth economy.
10819,2026-03-24,SE002,5100,-1552.47,NOK,DOC-2026-010819,Rent Expense - Reveal believe upon.
10820,2026-06-26,SE002,5000,-6422.56,NOK,DOC-2026-010820,Salaries & Wages - Size despite.
10821,2026-03-20,NO003,5200,-6889.73,NOK,DOC-2026-010821,Marketing Expense - Much create interesting.
10822,2025-09-26,SE002,5100,-3173.95,NOK,DOC-2025-010822,Rent Expense - Cut enjoy.
10823,2026-08-17,NO001,4000,-728.16,NOK,DOC-2026-010823,Cost of Goods Sold - Commercial what.
10824,2025-07-07,EC_SE,3000,3266.47,NOK,DOC-2025-010824,Product Sales - Recent practice would.
10825,2026-01-10,SE002,4000,-8441.38,NOK,DOC-2026-010825,Cost of Goods Sold - Authority doctor.
10826,2026-07-09,EC_SE,3000,8716.52,NOK,DOC-2026-010826,Product Sales - Local successful.
10827,2026-03-15,NO001,5200,-2939.63,NOK,DOC-2026-010827,Marketing Expense - Speak figure.
10828,2026-01-29,NO003,5000,-5741.12,NOK,DOC-2026-010828,Salaries & Wages - Such man anything.
10829,2025-07-02,NO001,3000,10949.49,NOK,DOC-2025-010829,Product Sales - Worker church.
10830,2025-12-07,EC_SE,5100,-8790.08,NOK,DOC-2025-010830,Rent Expense - Hospital similar conference.
10831,2025-06-05,SE002,3000,1079.23,NOK,DOC-2025-010831,Product Sales - Man better.
10832,2025-07-08,EC_NO,7000,-8749.42,NOK,DOC-2025-010832,Interest Expense - Morning.
10833,2026-09-20,SE002,4000,-4943.66,NOK,DOC-2026-010833,Cost of Goods Sold - Forget event.
10834,2026-10-06,NO002,7000,-5805.97,NOK,DOC-2026-010834,Interest Expense - Once author ago.
10835,2026-05-20,SE002,4000,-6142.4,NOK,DOC-2026-010835,Cost of Goods Sold - Decision fear yourself could.
10836,2026-03-11,EC_SE,4000,-5055.26,NOK,DOC-2026-010836,Cost of Goods Sold - Station.
10837,2025-06-25,NO002,5200,-5435.96,NOK,DOC-2025-010837,Marketing Expense - Together parent successful effect.
10838,2025-07-30,NO001,5100,-3994.81,NOK,DOC-2025-010838,Rent Expense - Big international.
10839,2026-08-18,NO002,5000,-4455.18,NOK,DOC-2026-010839,Salaries & Wages - Congress stop.
10840,2026-02-15,SE002,4000,-1995.9,NOK,DOC-2026-010840,Cost of Goods Sold - Support.
10841,2026-01-17,SE002,3000,4069.91,NOK,DOC-2026-010841,Product Sales - Sea picture.
10842,2026-12-20,NO003,7000,-8640.97,NOK,DOC-2026-010842,Interest Expense - Physical develop.
10843,2026-03-07,NO001,5200,-1049.0,NOK,DOC-2026-010843,Marketing Expense - Report hope.
10844,2026-09-08,SE002,7000,-2578.6,NOK,DOC-2026-010844,Interest Expense - Line exist.
10845,2026-08-31,NO001,5200,-675.43,NOK,DOC-2026-010845,Marketing Expense - Certainly.
10846,2026-01-22,NO001,5000,-7477.37,NOK,DOC-2026-010846,Salaries & Wages - Baby life.
10847,2025-12-06,NO002,5100,-8134.79,NOK,DOC-2025-010847,Rent Expense - And certain alone strategy.
10848,2025-02-17,NO001,3000,7804.15,NOK,DOC-2025-010848,Product Sales - Tonight stage past.
10849,2025-09-28,EC_NO,5000,-6674.32,NOK,DOC-2025-010849,Salaries & Wages - Image relationship require.
10850,2025-10-02,NO001,5000,-3190.4,NOK,DOC-2025-010850,Salaries & Wages - Dark board expect.
10851,2025-05-26,SE002,4000,-8708.96,NOK,DOC-2025-010851,Cost of Goods Sold - Whether ago.
10852,2025-03-25,NO003,5100,-7877.07,NOK,DOC-2025-010852,Rent Expense - Trade.
10853,2025-11-25,EC_NO,4000,-516.96,NOK,DOC-2025-010853,Cost of Goods Sold - About which ever.
10854,2026-09-09,NO001,5100,-7511.12,NOK,DOC-2026-010854,Rent Expense - Training show crime these.
10855,2026-08-10,SE001,4000,-5651.47,NOK,DOC-2026-010855,Cost of Goods Sold - Voice Mrs drop.
10856,2026-12-10,SE002,3000,6960.06,NOK,DOC-2026-010856,Product Sales - Energy wonder.
10857,2025-11-08,EC_SE,5200,-2852.67,NOK,DOC-2025-010857,Marketing Expense - All travel dream.
10858,2025-08-14,SE001,5000,-5395.8,NOK,DOC-2025-010858,Salaries & Wages - Thus any artist.
10859,2025-08-13,EC_SE,5200,-2590.08,NOK,DOC-2025-010859,Marketing Expense - Wall party model popular.
10860,2026-05-08,NO002,4000,-736.3,NOK,DOC-2026-010860,Cost of Goods Sold - Value painting.
10861,2026-05-30,SE002,5200,-2058.0,NOK,DOC-2026-010861,Marketing Expense - Easy strategy central.
10862,2025-07-14,SE001,3000,3965.59,NOK,DOC-2025-010862,Product Sales - Benefit southern.
10863,2025-10-07,NO002,5100,-5542.52,NOK,DOC-2025-010863,Rent Expense - Own throw whether.
10864,2025-02-22,NO003,5100,-7364.92,NOK,DOC-2025-010864,Rent Expense - Attack American.
10865,2025-07-14,NO003,5200,-1874.35,NOK,DOC-2025-010865,Marketing Expense - Management enough amount.
10866,2025-07-31,SE001,3000,8784.84,NOK,DOC-2025-010866,Product Sales - Modern.
10867,2025-02-16,SE001,5000,-2675.3,NOK,DOC-2025-010867,Salaries & Wages - Go catch.
10868,2025-05-14,EC_SE,5200,-1767.3,NOK,DOC-2025-010868,Marketing Expense - Investment peace.
10869,2025-12-31,NO002,5100,-3227.79,NOK,DOC-2025-010869,Rent Expense - Mrs again have.
10870,2025-11-29,EC_NO,4000,-2098.29,NOK,DOC-2025-010870,Cost of Goods Sold - Red can child.
10871,2026-07-16,SE002,5100,-7528.45,NOK,DOC-2026-010871,Rent Expense - Box fish number.
10872,2026-03-21,SE001,4000,-6730.78,NOK,DOC-2026-010872,Cost of Goods Sold - Possible dog wear.
10873,2025-02-04,EC_NO,5200,-8747.94,NOK,DOC-2025-010873,Marketing Expense - While leave win.
10874,2025-05-02,NO001,5200,-5243.82,NOK,DOC-2025-010874,Marketing Expense - End edge city.
10875,2025-11-29,EC_NO,5000,-3725.99,NOK,DOC-2025-010875,Salaries & Wages - Eye just radio pay.
10876,2026-08-07,EC_SE,3000,10658.92,NOK,DOC-2026-010876,Product Sales - Or discuss dark compare.
10877,2026-12-10,NO003,3000,3314.5,NOK,DOC-2026-010877,Product Sales - Dream husband mission.
10878,2025-03-23,SE002,7000,-4152.67,NOK,DOC-2025-010878,Interest Expense - Claim necessary.
10879,2026-12-22,SE002,3000,8118.21,NOK,DOC-2026-010879,Product Sales - Difficult point issue.
10880,2025-05-16,SE002,5100,-4216.86,NOK,DOC-2025-010880,Rent Expense - General really use.
10881,2025-04-30,NO001,5100,-1555.46,NOK,DOC-2025-010881,Rent Expense - Those democratic friend.
10882,2025-08-15,NO001,5000,-812.63,NOK,DOC-2025-010882,Salaries & Wages - Until blue couple.
10883,2026-11-12,EC_NO,5200,-8088.09,NOK,DOC-2026-010883,Marketing Expense - Share measure hour.
10884,2026-11-27,SE001,3000,7977.11,NOK,DOC-2026-010884,Product Sales - Cultural above for.
10885,2025-12-08,EC_SE,5200,-7582.46,NOK,DOC-2025-010885,Marketing Expense - Decision.
10886,2025-05-08,NO001,7000,-6573.66,NOK,DOC-2025-010886,Interest Expense - She service.
10887,2025-05-28,NO003,5000,-5830.53,NOK,DOC-2025-010887,Salaries & Wages - Deal current.
10888,2025-02-10,SE001,5100,-7313.47,NOK,DOC-2025-010888,Rent Expense - Themselves offer store.
10889,2025-02-16,SE002,5000,-4982.69,NOK,DOC-2025-010889,Salaries & Wages - All opportunity.
10890,2026-06-23,EC_SE,4000,-7000.95,NOK,DOC-2026-010890,Cost of Goods Sold - No out rate.
10891,2025-10-18,NO001,7000,-1662.1,NOK,DOC-2025-010891,Interest Expense - Child mention send.
10892,2025-03-05,SE002,4000,-5293.74,NOK,DOC-2025-010892,Cost of Goods Sold - Grow.
10893,2025-05-30,EC_SE,5100,-2169.67,NOK,DOC-2025-010893,Rent Expense - Involve speak.
10894,2025-02-08,EC_NO,4000,-4040.69,NOK,DOC-2025-010894,Cost of Goods Sold - Class garden response.
10895,2026-05-14,NO003,5200,-6968.0,NOK,DOC-2026-010895,Marketing Expense - Price between paper behind.
10896,2026-01-31,NO003,5100,-1312.58,NOK,DOC-2026-010896,Rent Expense - Data authority situation.
10897,2026-10-12,SE002,5000,-5094.28,NOK,DOC-2026-010897,Salaries & Wages - Hold high risk.
10898,2025-02-24,NO002,4000,-8896.2,NOK,DOC-2025-010898,Cost of Goods Sold - Writer after.
10899,2026-08-01,EC_SE,5200,-1306.59,NOK,DOC-2026-010899,Marketing Expense - Discussion enjoy.
10900,2025-03-14,EC_SE,5200,-7866.55,NOK,DOC-2025-010900,Marketing Expense - President those.
10901,2025-12-13,SE002,5200,-2416.68,NOK,DOC-2025-010901,Marketing Expense - Along one.
10902,2026-12-09,SE001,5100,-4047.23,NOK,DOC-2026-010902,Rent Expense - Attorney region.
10903,2025-04-30,SE002,5200,-4247.96,NOK,DOC-2025-010903,Marketing Expense - Knowledge now fund.
10904,2026-07-14,SE002,4000,-5223.1,NOK,DOC-2026-010904,Cost of Goods Sold - Subject argue too.
10905,2025-08-31,EC_NO,3000,4428.6,NOK,DOC-2025-010905,Product Sales - Few.
10906,2025-10-12,NO001,5100,-5798.99,NOK,DOC-2025-010906,Rent Expense - Hard range including.
10907,2026-12-26,NO002,5100,-8032.15,NOK,DOC-2026-010907,Rent Expense - Same.
10908,2025-08-23,NO002,4000,-3493.99,NOK,DOC-2025-010908,Cost of Goods Sold - Citizen century.
10909,2025-02-16,NO001,5000,-925.47,NOK,DOC-2025-010909,Salaries & Wages - True sign run.
10910,2026-01-16,NO001,3000,4779.28,NOK,DOC-2026-010910,Product Sales - Bad join always film.
10911,2026-08-04,SE001,5100,-1795.96,NOK,DOC-2026-010911,Rent Expense - Lot.
10912,2026-12-18,SE001,4000,-5512.5,NOK,DOC-2026-010912,Cost of Goods Sold - Even your.
10913,2026-01-08,SE002,5200,-1549.46,NOK,DOC-2026-010913,Marketing Expense - Citizen writer.
10914,2025-08-04,NO001,5200,-1954.65,NOK,DOC-2025-010914,Marketing Expense - Which data move eat.
10915,2025-11-10,NO003,4000,-1523.68,NOK,DOC-2025-010915,Cost of Goods Sold - Star former team.
10916,2025-07-19,NO001,5200,-3824.26,NOK,DOC-2025-010916,Marketing Expense - Three.
10917,2026-04-29,NO001,5100,-7325.01,NOK,DOC-2026-010917,Rent Expense - Think.
10918,2025-01-10,NO002,7000,-4538.26,NOK,DOC-2025-010918,Interest Expense - Cover despite then.
10919,2026-01-10,NO003,5000,-5515.3,NOK,DOC-2026-010919,Salaries & Wages - Style behavior nation.
10920,2025-10-31,EC_SE,5200,-7023.07,NOK,DOC-2025-010920,Marketing Expense - Wear north produce.
10921,2025-09-04,SE001,7000,-2457.25,NOK,DOC-2025-010921,Interest Expense - Agree on.
10922,2026-12-09,NO003,5200,-5819.91,NOK,DOC-2026-010922,Marketing Expense - Direction this.
10923,2025-02-21,NO003,4000,-5084.16,NOK,DOC-2025-010923,Cost of Goods Sold - Enter agency improve.
10924,2025-06-11,EC_NO,5100,-1093.21,NOK,DOC-2025-010924,Rent Expense - Change.
10925,2025-07-13,NO001,7000,-5382.02,NOK,DOC-2025-010925,Interest Expense - Son myself.
10926,2026-04-16,SE002,3000,6771.16,NOK,DOC-2026-010926,Product Sales - Although Congress hot.
10927,2026-04-18,NO003,5000,-7829.51,NOK,DOC-2026-010927,Salaries & Wages - Across produce.
10928,2025-11-24,SE002,5100,-7233.0,NOK,DOC-2025-010928,Rent Expense - Sit always their.
10929,2025-06-07,NO001,3000,5504.45,NOK,DOC-2025-010929,Product Sales - Current conference team.
10930,2026-06-19,SE002,4000,-587.77,NOK,DOC-2026-010930,Cost of Goods Sold - Center necessary commercial.
10931,2025-09-24,NO003,7000,-2912.81,NOK,DOC-2025-010931,Interest Expense - Almost region.
10932,2026-09-30,EC_NO,7000,-6066.67,NOK,DOC-2026-010932,Interest Expense - Teacher catch.
10933,2026-07-23,NO001,5200,-8393.27,NOK,DOC-2026-010933,Marketing Expense - Learn enjoy.
10934,2025-03-02,EC_SE,3000,7983.1,NOK,DOC-2025-010934,Product Sales - Your.
10935,2025-05-19,SE002,5000,-692.05,NOK,DOC-2025-010935,Salaries & Wages - Bank need.
10936,2026-04-23,SE001,5100,-4645.99,NOK,DOC-2026-010936,Rent Expense - Up especially list.
10937,2025-07-23,NO001,5000,-1055.12,NOK,DOC-2025-010937,Salaries & Wages - Represent training.
10938,2025-09-11,SE001,3000,1325.29,NOK,DOC-2025-010938,Product Sales - Employee author blood.
10939,2025-11-23,NO001,5200,-3108.1,NOK,DOC-2025-010939,Marketing Expense - Others learn.
10940,2026-04-17,NO002,5100,-3828.22,NOK,DOC-2026-010940,Rent Expense - Method same power next.
10941,2026-06-29,SE002,5000,-3434.11,NOK,DOC-2026-010941,Salaries & Wages - Former country process.
10942,2026-07-01,EC_NO,4000,-3650.97,NOK,DOC-2026-010942,Cost of Goods Sold - Assume.
10943,2025-11-15,NO002,4000,-1002.06,NOK,DOC-2025-010943,Cost of Goods Sold - Mr wonder call.
10944,2025-04-22,NO001,4000,-8260.52,NOK,DOC-2025-010944,Cost of Goods Sold - Car prove.
10945,2025-05-26,SE002,7000,-2940.75,NOK,DOC-2025-010945,Interest Expense - Development role.
10946,2026-07-03,EC_SE,5000,-6491.36,NOK,DOC-2026-010946,Salaries & Wages - People production talk always.
10947,2025-04-21,EC_NO,5100,-4742.73,NOK,DOC-2025-010947,Rent Expense - Officer.
10948,2026-04-15,NO001,5000,-8313.65,NOK,DOC-2026-010948,Salaries & Wages - Candidate during project.
10949,2026-04-20,NO001,5100,-1257.38,NOK,DOC-2026-010949,Rent Expense - Anyone major.
10950,2025-07-27,NO001,5200,-7890.13,NOK,DOC-2025-010950,Marketing Expense - Modern sit.
10951,2026-12-31,SE001,5200,-8698.09,NOK,DOC-2026-010951,Marketing Expense - Along meeting call.
10952,2026-11-17,EC_NO,5000,-7452.36,NOK,DOC-2026-010952,Salaries & Wages - Thing head at.
10953,2026-06-16,SE002,5000,-4454.33,NOK,DOC-2026-010953,Salaries & Wages - New condition.
10954,2026-06-09,SE002,4000,-7955.84,NOK,DOC-2026-010954,Cost of Goods Sold - Although real put.
10955,2026-11-19,SE002,5100,-1329.87,NOK,DOC-2026-010955,Rent Expense - And suffer after.
10956,2026-12-05,SE002,7000,-1962.18,NOK,DOC-2026-010956,Interest Expense - Federal example close.
10957,2025-04-19,NO001,3000,8906.17,NOK,DOC-2025-010957,Product Sales - Generation.
10958,2025-01-11,SE002,4000,-1559.43,NOK,DOC-2025-010958,Cost of Goods Sold - Say region management.
10959,2026-11-28,EC_SE,3000,6529.39,NOK,DOC-2026-010959,Product Sales - About back health.
10960,2025-02-11,SE002,5100,-3165.68,NOK,DOC-2025-010960,Rent Expense - Reality sell nation.
10961,2026-01-06,SE002,3000,1522.36,NOK,DOC-2026-010961,Product Sales - Key require.
10962,2025-02-25,NO003,5200,-3969.63,NOK,DOC-2025-010962,Marketing Expense - Customer avoid.
10963,2025-04-26,SE001,7000,-6277.7,NOK,DOC-2025-010963,Interest Expense - Reach mind key.
10964,2026-01-11,EC_NO,3000,3976.84,NOK,DOC-2026-010964,Product Sales - Knowledge meeting.
10965,2026-01-13,SE002,3000,3861.48,NOK,DOC-2026-010965,Product Sales - It increase step.
10966,2026-08-28,NO001,5000,-4462.07,NOK,DOC-2026-010966,Salaries & Wages - Born.
10967,2026-05-07,NO002,3000,8975.75,NOK,DOC-2026-010967,Product Sales - Administration forget every.
10968,2025-09-24,NO001,5200,-3168.23,NOK,DOC-2025-010968,Marketing Expense - Stage long.
10969,2025-11-23,NO001,5000,-2586.38,NOK,DOC-2025-010969,Salaries & Wages - Free scene.
10970,2026-06-21,SE001,5000,-7999.5,NOK,DOC-2026-010970,Salaries & Wages - Most wrong wait.
10971,2026-06-11,EC_SE,3000,1357.65,NOK,DOC-2026-010971,Product Sales - Film raise behavior.
10972,2026-10-12,NO003,5100,-1219.65,NOK,DOC-2026-010972,Rent Expense - Interesting remain.
10973,2026-12-30,NO003,7000,-1590.72,NOK,DOC-2026-010973,Interest Expense - Create audience serious.
10974,2026-12-15,SE002,7000,-3446.67,NOK,DOC-2026-010974,Interest Expense - Challenge tax arm.
10975,2026-08-29,SE001,5000,-5202.04,NOK,DOC-2026-010975,Salaries & Wages - Method stage place.
10976,2026-11-11,EC_NO,3000,11014.99,NOK,DOC-2026-010976,Product Sales - Decade throughout.
10977,2026-07-10,SE002,5000,-2562.51,NOK,DOC-2026-010977,Salaries & Wages - Sound simply.
10978,2026-07-23,NO001,5000,-823.66,NOK,DOC-2026-010978,Salaries & Wages - Star technology open.
10979,2026-09-13,NO002,5200,-3732.65,NOK,DOC-2026-010979,Marketing Expense - Choice.
10980,2025-08-07,EC_SE,4000,-1020.57,NOK,DOC-2025-010980,Cost of Goods Sold - More Congress sport short.
10981,2026-05-22,EC_NO,5200,-3315.58,NOK,DOC-2026-010981,Marketing Expense - Partner help.
10982,2026-08-05,EC_NO,7000,-3735.18,NOK,DOC-2026-010982,Interest Expense - Each scientist today.
10983,2026-05-31,NO002,4000,-4694.8,NOK,DOC-2026-010983,Cost of Goods Sold - Trial decade.
10984,2025-02-12,EC_NO,7000,-3499.05,NOK,DOC-2025-010984,Interest Expense - Home another.
10985,2026-06-03,SE002,4000,-6087.44,NOK,DOC-2026-010985,Cost of Goods Sold - Possible town southern.
10986,2026-11-25,SE001,3000,2788.77,NOK,DOC-2026-010986,Product Sales - Computer call much.
10987,2025-11-02,SE001,4000,-5646.53,NOK,DOC-2025-010987,Cost of Goods Sold - Along important.
10988,2025-02-15,EC_NO,5000,-4170.23,NOK,DOC-2025-010988,Salaries & Wages - Western carry later.
10989,2025-09-05,SE001,5200,-5230.98,NOK,DOC-2025-010989,Marketing Expense - Million happen reason.
10990,2025-10-18,NO002,7000,-4845.55,NOK,DOC-2025-010990,Interest Expense - Figure leg.
10991,2025-01-02,SE001,4000,-3814.93,NOK,DOC-2025-010991,Cost of Goods Sold - Mission focus.
10992,2025-06-02,NO002,5100,-2814.56,NOK,DOC-2025-010992,Rent Expense - Happy crime show.
10993,2025-04-11,SE001,4000,-4849.1,NOK,DOC-2025-010993,Cost of Goods Sold - Board record help.
10994,2025-07-05,NO003,7000,-7157.66,NOK,DOC-2025-010994,Interest Expense - Thought try single.
10995,2025-05-30,EC_SE,7000,-3524.31,NOK,DOC-2025-010995,Interest Expense - Open walk teacher.
10996,2025-03-29,EC_SE,3000,11351.69,NOK,DOC-2025-010996,Product Sales - Four wall inside.
10997,2026-04-27,EC_NO,3000,8271.03,NOK,DOC-2026-010997,Product Sales - Crime.
10998,2026-11-30,EC_NO,4000,-7889.92,NOK,DOC-2026-010998,Cost of Goods Sold - Wide game authority.
10999,2026-02-15,EC_SE,5200,-2863.48,NOK,DOC-2026-010999,Marketing Expense - Throw sense per.
11000,2025-01-14,SE001,5200,-6402.94,NOK,DOC-2025-011000,Marketing Expense - Image often international few.
11001,2025-09-23,EC_NO,5200,-2029.37,NOK,DOC-2025-011001,Marketing Expense - Decide record trial.
11002,2025-12-21,NO003,4000,-8540.17,NOK,DOC-2025-011002,Cost of Goods Sold - Final eat.
11003,2025-09-13,NO001,5100,-3339.25,NOK,DOC-2025-011003,Rent Expense - Act how.
11004,2025-11-07,SE001,4000,-6517.26,NOK,DOC-2025-011004,Cost of Goods Sold - Third group coach.
11005,2026-12-10,NO001,5200,-2386.07,NOK,DOC-2026-011005,Marketing Expense - Much really.
11006,2025-05-23,NO003,5000,-6079.18,NOK,DOC-2025-011006,Salaries & Wages - Modern over sea.
11007,2026-06-06,NO001,5000,-3904.59,NOK,DOC-2026-011007,Salaries & Wages - Tend eye.
11008,2026-01-24,EC_NO,5200,-4624.41,NOK,DOC-2026-011008,Marketing Expense - Then model.
11009,2025-08-27,SE001,5000,-3289.74,NOK,DOC-2025-011009,Salaries & Wages - Do practice discover.
11010,2025-07-15,NO002,5200,-8520.84,NOK,DOC-2025-011010,Marketing Expense - Respond music speak.
11011,2026-12-22,NO001,3000,1904.52,NOK,DOC-2026-011011,Product Sales - See identify.
11012,2025-12-15,NO003,5200,-6373.31,NOK,DOC-2025-011012,Marketing Expense - Minute activity.
11013,2026-07-09,SE001,4000,-2306.2,NOK,DOC-2026-011013,Cost of Goods Sold - Low parent own.
11014,2026-10-27,SE001,7000,-5117.95,NOK,DOC-2026-011014,Interest Expense - Fact black apply.
11015,2025-09-05,NO003,4000,-3831.32,NOK,DOC-2025-011015,Cost of Goods Sold - Visit represent.
11016,2025-07-22,EC_NO,3000,8529.53,NOK,DOC-2025-011016,Product Sales - Read short enjoy.
11017,2026-04-16,NO002,5000,-3483.94,NOK,DOC-2026-011017,Salaries & Wages - Pick unit.
11018,2026-05-30,EC_SE,5000,-1790.73,NOK,DOC-2026-011018,Salaries & Wages - Statement important experience.
11019,2025-04-06,SE001,5200,-7488.56,NOK,DOC-2025-011019,Marketing Expense - Different finally nothing.
11020,2025-06-14,SE001,4000,-8526.94,NOK,DOC-2025-011020,Cost of Goods Sold - Soon group which.
11021,2026-03-11,EC_SE,3000,10769.63,NOK,DOC-2026-011021,Product Sales - Garden herself west.
11022,2026-11-27,EC_SE,5100,-809.83,NOK,DOC-2026-011022,Rent Expense - Address choose.
11023,2025-05-31,NO001,5000,-7706.96,NOK,DOC-2025-011023,Salaries & Wages - Set under general.
11024,2026-08-30,NO003,5000,-1755.65,NOK,DOC-2026-011024,Salaries & Wages - Trade much.
11025,2026-04-05,NO001,5000,-1167.35,NOK,DOC-2026-011025,Salaries & Wages - Recently reveal.
11026,2026-07-05,NO002,3000,11140.49,NOK,DOC-2026-011026,Product Sales - North into end.
11027,2025-05-31,EC_NO,5000,-1696.21,NOK,DOC-2025-011027,Salaries & Wages - Perform of help detail.
11028,2026-03-12,EC_SE,7000,-4472.39,NOK,DOC-2026-011028,Interest Expense - Situation indicate.
11029,2025-04-09,SE001,7000,-8940.37,NOK,DOC-2025-011029,Interest Expense - Writer than.
11030,2026-12-28,NO002,7000,-8008.92,NOK,DOC-2026-011030,Interest Expense - Agree very simple.
11031,2025-03-01,SE001,4000,-8050.62,NOK,DOC-2025-011031,Cost of Goods Sold - Budget everyone.
11032,2026-07-03,EC_NO,5100,-1744.29,NOK,DOC-2026-011032,Rent Expense - Ahead when alone.
11033,2025-10-28,EC_NO,5100,-3232.5,NOK,DOC-2025-011033,Rent Expense - Sister sort.
11034,2026-03-09,EC_NO,7000,-4279.71,NOK,DOC-2026-011034,Interest Expense - Clear animal.
11035,2025-05-01,NO001,7000,-8271.74,NOK,DOC-2025-011035,Interest Expense - Drop total alone.
11036,2025-07-28,EC_SE,3000,6752.34,NOK,DOC-2025-011036,Product Sales - Support voice.
11037,2026-04-25,SE002,7000,-1630.67,NOK,DOC-2026-011037,Interest Expense - Box.
11038,2025-02-15,NO002,5100,-4648.93,NOK,DOC-2025-011038,Rent Expense - War perhaps present.
11039,2025-05-04,NO003,5100,-860.29,NOK,DOC-2025-011039,Rent Expense - Side foot.
11040,2026-01-04,EC_SE,5100,-3642.68,NOK,DOC-2026-011040,Rent Expense - Address keep down.
11041,2025-03-06,SE002,5200,-8043.38,NOK,DOC-2025-011041,Marketing Expense - Carry show benefit.
11042,2025-05-07,SE002,3000,2016.37,NOK,DOC-2025-011042,Product Sales - Central that.
11043,2025-07-08,NO001,7000,-8180.15,NOK,DOC-2025-011043,Interest Expense - Firm action.
11044,2026-09-03,NO002,5100,-6597.22,NOK,DOC-2026-011044,Rent Expense - Away against.
11045,2025-09-01,SE002,5100,-8855.09,NOK,DOC-2025-011045,Rent Expense - Realize role others.
11046,2025-01-13,EC_NO,5000,-587.57,NOK,DOC-2025-011046,Salaries & Wages - Offer avoid happen store.
11047,2025-02-19,NO003,5000,-3071.56,NOK,DOC-2025-011047,Salaries & Wages - Thing coach travel.
11048,2026-03-05,EC_SE,5200,-3734.21,NOK,DOC-2026-011048,Marketing Expense - Task another write.
11049,2026-02-20,EC_NO,3000,2519.56,NOK,DOC-2026-011049,Product Sales - Marriage attorney.
11050,2026-11-30,SE002,5200,-608.88,NOK,DOC-2026-011050,Marketing Expense - Television nearly image.
11051,2025-05-31,NO003,7000,-2309.78,NOK,DOC-2025-011051,Interest Expense - News eight.
11052,2025-10-27,NO002,5000,-5016.19,NOK,DOC-2025-011052,Salaries & Wages - Reality politics.
11053,2026-11-04,SE001,5200,-7589.46,NOK,DOC-2026-011053,Marketing Expense - Few leader.
11054,2026-09-10,EC_NO,5200,-3598.77,NOK,DOC-2026-011054,Marketing Expense - Investment memory.
11055,2025-11-16,SE001,5200,-7004.73,NOK,DOC-2025-011055,Marketing Expense - Offer try police.
11056,2025-10-19,SE001,5100,-4027.47,NOK,DOC-2025-011056,Rent Expense - Weight plant close.
11057,2025-02-02,SE002,4000,-4110.08,NOK,DOC-2025-011057,Cost of Goods Sold - Difference.
11058,2026-01-20,EC_NO,5100,-1348.72,NOK,DOC-2026-011058,Rent Expense - Dinner personal minute middle.
11059,2026-06-30,SE001,5000,-6332.15,NOK,DOC-2026-011059,Salaries & Wages - Take that baby without.
11060,2026-10-25,EC_SE,5000,-3476.79,NOK,DOC-2026-011060,Salaries & Wages - Attorney article.
11061,2025-06-02,NO001,5200,-3557.92,NOK,DOC-2025-011061,Marketing Expense - Stuff condition end.
11062,2025-02-16,SE001,5000,-1416.27,NOK,DOC-2025-011062,Salaries & Wages - Check leg already.
11063,2025-02-25,EC_SE,4000,-4929.59,NOK,DOC-2025-011063,Cost of Goods Sold - Front structure.
11064,2026-11-28,EC_NO,7000,-692.52,NOK,DOC-2026-011064,Interest Expense - Material cover reach.
11065,2025-06-14,NO002,5100,-1067.56,NOK,DOC-2025-011065,Rent Expense - Career include.
11066,2026-11-09,SE001,5000,-7434.64,NOK,DOC-2026-011066,Salaries & Wages - Performance require.
11067,2026-08-22,SE002,5100,-5866.36,NOK,DOC-2026-011067,Rent Expense - Same base management.
11068,2026-11-12,EC_SE,5100,-7980.12,NOK,DOC-2026-011068,Rent Expense - Little myself.
11069,2026-11-23,SE001,3000,9305.53,NOK,DOC-2026-011069,Product Sales - Decide base reality worker.
11070,2025-10-27,NO001,4000,-8185.36,NOK,DOC-2025-011070,Cost of Goods Sold - Ahead face.
11071,2026-05-23,SE001,5000,-8963.25,NOK,DOC-2026-011071,Salaries & Wages - Maintain clear goal.
11072,2026-12-03,EC_NO,5200,-883.7,NOK,DOC-2026-011072,Marketing Expense - Tonight same rock.
11073,2026-11-18,EC_NO,3000,3172.0,NOK,DOC-2026-011073,Product Sales - Unit executive.
11074,2026-07-13,EC_NO,5100,-5012.87,NOK,DOC-2026-011074,Rent Expense - Raise market.
11075,2025-02-04,NO001,5100,-3479.71,NOK,DOC-2025-011075,Rent Expense - Something follow.
